case_id,location_code,cluster_number,block_number,SRQ,date,form_id,username,Contact,Participation,Return,Residency_Requirement,Fecha_de_nacimiento,Sex,Number_in_Family,Prior_Product_Use,Current_Product_Use,Mosquitero_Use,Recommend_to_others,Problems_with_Repellents,type_of_problem,Otra_Respuesta_Problems_with_Repellents,Pay_for_Repellents,Mosquito_Density,Mosquito_Bite_Rate,Tablet_Use,SRQ1
4bedda83-600a-4973-8309-e4ec988dcce3,PTB249,10.2,752,NA,2018-05-29,9c20b584-a451-49bd-a085-2cd9e74f1acc,mollybarry,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
4bedda83-600a-4973-8309-e4ec988dcce3,PTB249,10.2,752,NA,2018-05-15,bce7de92-4815-4725-a55c-f9e30345bcdb,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
8cc3f569-e64b-43a8-9d0a-5adb886b046f,PTB244A,10.2,752,sr2,2018-05-15,aeeb27ea-61bc-4ac3-b272-02269e3d291a,mollybarry,yes,yes,NA,yes,1958-12-20,female,1,never,NA,equal,yes,never,NA,NA,yes,less,less,difficult,sr2
ec60d67a-531e-4984-96b0-3c836c084568,PTB261,10.2,752,NA,2018-05-15,a7df8501-e656-4eff-adc9-0ec451cc4ae8,mollybarry,yes,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
ec60d67a-531e-4984-96b0-3c836c084568,PTB261,10.2,752,sr2,2018-05-15,4df9585b-56c8-455e-b384-c8ac957e082a,arnold,yes,yes,NA,yes,1993-12-03,male,1,yes,less,never,yes,never,NA,NA,yes,less,less,easy,sr2
ec60d67a-531e-4984-96b0-3c836c084568,PTB261,10.2,752,sr1,2017-05-16,6b16821b-7e81-4a2b-b866-14a9837cb55c,madison,yes,yes,NA,yes,1993-03-12,male,1,yes,less,never,yes,never,NA,NA,yes,less,less,easy,sr1
650cd8e8-33e0-4ff0-a775-2acfbf24026d,PTB222,10.2,752,sr2,2018-05-29,8ff269a8-46dd-42b8-913d-cfb933e44ba4,mollybarry,yes,yes,NA,yes,1955-12-13,male,1,yes,less,never,yes,never,NA,NA,yes,less,less,ok,sr2
81f56969-bb01-4a52-aab4-f827459ed9a2,PTB259,10.2,752,NA,2019-02-04,ff7e491d-33a7-4054-9752-47b2d72b6e1f,karina,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
7f31e0d9-f675-4f3f-8929-ed54d2025115,PTB263,10.2,752,sr3,2019-02-04,a2032530-e062-413d-8c83-6f3e1eb1f8eb,karina,yes,yes,NA,yes,1968-01-23,female,NA,never,NA,less,no,never,NA,NA,no,more,less,ok,sr3
a300e73a-d2e1-43f9-85f1-6a3082182228,PTB264B,10.2,752,sr3,2019-02-04,2e9f1526-fbcb-422e-943d-df542bd428c7,karina,yes,yes,NA,yes,1983-02-08,female,NA,yes,equal,equal,no,never,NA,NA,no,same,less,easy,sr3
a300e73a-d2e1-43f9-85f1-6a3082182228,PTB264B,10.2,752,NA,2018-05-15,95de8264-cf02-4b55-b4c2-ea0945ac60ee,mollybarry,yes,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
a300e73a-d2e1-43f9-85f1-6a3082182228,PTB264B,10.2,752,sr2,2018-05-15,7c88501b-5f73-4bfe-afc6-5f6c246acb2d,arnold,yes,yes,NA,yes,1983-02-08,female,1,never,NA,more,no,yes,appearance,NA,no,more,more,easy,sr2
a300e73a-d2e1-43f9-85f1-6a3082182228,PTB264B,10.2,752,sr1,2017-05-30,bc413114-cce4-4b7b-b8c6-6656dd3feb63,madison,yes,yes,NA,yes,1983-02-08,female,1,never,NA,equal,no,never,NA,NA,no,less,less,easy,sr1
1bc62c9d-c970-40c9-8862-074db4af1f2e,PTB256,10.2,752,sr3,2019-02-04,c3ac6360-a1a8-4789-9638-aadfc35f214d,karina,yes,yes,NA,yes,1950-06-23,male,NA,never,NA,equal,yes,never,NA,NA,no,same,same,easy,sr3
1bc62c9d-c970-40c9-8862-074db4af1f2e,PTB256,10.2,752,NA,2018-05-29,14dfe840-f1ef-4dc1-97b7-0acd6b3bd16b,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
1bc62c9d-c970-40c9-8862-074db4af1f2e,PTB256,10.2,752,NA,2018-05-15,0a6ac635-a4dc-4a02-b538-22b620da7e37,mollybarry,yes,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
eab85e47-3b13-4f7b-ad1c-affd950b3f8a,PTB264A,10.2,752,NA,2019-02-04,0484f925-71dd-4404-87db-b21dfec020c4,karina,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
eab85e47-3b13-4f7b-ad1c-affd950b3f8a,PTB264A,10.2,752,NA,2018-05-15,22267b31-180d-4ad5-8892-a0f42684cd2d,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
f227ad90-ec45-4084-acd6-19e452e359be,PTB243A-246,10.2,752,sr3,2019-02-04,42951582-6ffc-4b6f-8a56-bf8f2e360567,xiomara,yes,yes,NA,yes,1962-01-09,female,NA,never,NA,never,yes,never,NA,NA,yes,same,same,easy,sr3
f227ad90-ec45-4084-acd6-19e452e359be,PTB243A-246,10.2,752,sr2,2018-05-15,ceaceea9-4b50-496e-89da-c5640fcbaf3f,mollybarry,yes,yes,NA,yes,1962-01-09,female,1,yes,less,equal,yes,never,NA,NA,yes,less,same,difficult,sr2
f227ad90-ec45-4084-acd6-19e452e359be,PTB243A-246,10.2,752,sr1,2017-05-16,5e64c90e-0254-4f8d-8609-6aa9cb8c10c8,madison,yes,yes,NA,yes,1972-01-09,female,1,never,NA,equal,yes,never,NA,NA,yes,less,less,ok,sr1
39b97e45-af53-4807-9d38-1676a6252946,PTB234,10.2,752,sr3,2019-02-04,3c092ff3-10cc-44dd-a63a-b22d4e3899bc,xiomara,yes,yes,NA,yes,1979-02-08,female,NA,yes,less,equal,yes,yes,rash,NA,no,same,same,easy,sr3
534cf2ac-0101-40f7-9f33-73802605c884,PTB232,10.2,752,sr3,2019-02-04,bb889c53-e0f2-4670-a331-9c3535fb9ee8,xiomara,yes,yes,NA,yes,1954-06-21,female,NA,never,NA,equal,yes,never,NA,NA,no,same,same,difficult,sr3
534cf2ac-0101-40f7-9f33-73802605c884,PTB232,10.2,752,sr2,2018-05-15,01efb391-235f-4d7f-adaf-832fb8bcb965,mollybarry,yes,yes,NA,yes,1954-06-21,female,1,yes,equal,equal,yes,never,NA,NA,no,same,same,difficult,sr2
534cf2ac-0101-40f7-9f33-73802605c884,PTB232,10.2,752,sr1,2017-05-30,56e44d6a-6345-4fbd-b38d-ec640959df3b,madison,yes,yes,NA,yes,1990-01-16,female,1,never,NA,equal,yes,never,NA,NA,no,same,same,easy,sr1
056bc788-5298-4ac6-b5a1-45e3afd98b09,PTB226,10.2,752,NA,2019-02-04,5235f9b2-27c6-43ba-9ba3-64ecb7a7b5bb,xiomara,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
056bc788-5298-4ac6-b5a1-45e3afd98b09,PTB226,10.2,752,sr1,2017-05-16,150e1872-32b3-4eca-a601-b6ace6009b4e,madison,yes,yes,NA,yes,1973-10-06,male,1,yes,less,never,yes,never,NA,NA,yes,less,less,ok,sr1
1d8c7d78-7e5d-461e-a079-1345d85d253a,PTB224,10.2,752,sr3,2019-02-04,a4e67c32-4dc9-4fa5-bce9-c39dc10fac3a,xiomara,yes,yes,NA,yes,1971-08-06,female,NA,never,NA,never,yes,never,NA,NA,no,less,less,ok,sr3
a9747855-9200-46ff-ac48-ceb40c731f04,PTB223B,10.2,752,sr3,2019-02-04,fe3e2d7b-3c67-413d-95ee-c133eb347cc7,xiomara,yes,yes,NA,yes,1988-09-08,female,NA,yes,less,never,yes,never,NA,NA,yes,less,same,easy,sr3
a9747855-9200-46ff-ac48-ceb40c731f04,PTB223B,10.2,752,sr2,2018-05-15,bab1ed1a-9bf3-4e52-a8c9-530d4d54f549,mollybarry,yes,yes,NA,yes,1993-10-09,female,1,yes,equal,never,yes,yes,other,qe igual hay picadura en nuestro cuerpo y no dejan dormir,no,less,less,easy,sr2
a9747855-9200-46ff-ac48-ceb40c731f04,PTB223B,10.2,752,sr1,2017-05-16,94e6307e-1d70-4805-b6dd-f1fe55ddfe9c,madison,yes,yes,NA,yes,1988-09-11,female,1,never,NA,never,yes,never,NA,NA,no,same,same,ok,sr1
e99a90b6-1f81-4f86-8b9e-f49e03ece901,PTB223A,10.2,752,sr3,2019-02-04,ebaa726e-6666-49a6-af8e-a158adf5722d,xiomara,yes,yes,NA,yes,1942-01-16,female,NA,never,NA,never,yes,never,NA,NA,yes,less,less,difficult,sr3
e99a90b6-1f81-4f86-8b9e-f49e03ece901,PTB223A,10.2,752,sr2,2018-05-15,4687679f-595d-4bdf-9460-ad34cd20b198,mollybarry,yes,yes,NA,yes,1944-06-21,male,1,never,NA,equal,yes,never,NA,NA,no,less,less,easy,sr2
e99a90b6-1f81-4f86-8b9e-f49e03ece901,PTB223A,10.2,752,sr1,2017-05-16,6ac6235d-d06c-45c3-bc35-25a9177da24f,madison,yes,yes,NA,yes,1944-06-20,male,1,never,NA,never,yes,never,NA,NA,no,less,same,difficult,sr1
8acf88d6-08b8-48a6-bea9-a6b927b7acd9,PTB254A,10.2,752,sr3,2019-02-04,976ef0f4-579b-4be8-af6f-018a304d364c,xiomara,yes,yes,NA,yes,1955-05-11,female,NA,yes,equal,never,yes,never,NA,NA,no,less,less,difficult,sr3
8acf88d6-08b8-48a6-bea9-a6b927b7acd9,PTB254A,10.2,752,NA,2018-05-29,b40771c8-3c99-4195-8b4c-120b134208fe,mollybarry,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
8acf88d6-08b8-48a6-bea9-a6b927b7acd9,PTB254A,10.2,752,NA,2018-05-15,a54043de-5e09-4c55-97a6-6c3ceabce483,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
b55bc487-206e-4e45-a5dc-ad593616d4fd,PTB251,10.2,752,sr3,2019-02-04,79496fe5-c17e-4894-92c2-695c4e4b9ea7,xiomara,yes,yes,NA,yes,1985-09-29,female,NA,yes,less,equal,yes,never,NA,NA,yes,less,less,easy,sr3
bc37873f-a87c-4cef-ae31-9fb633f21cd4,PTB237,10.2,752,sr3,2019-02-04,c0df6e74-14af-4894-9687-348f34540418,xiomara,yes,yes,NA,yes,1957-08-27,male,NA,yes,equal,equal,yes,never,NA,NA,no,same,less,difficult,sr3
bc37873f-a87c-4cef-ae31-9fb633f21cd4,PTB237,10.2,752,NA,2018-05-29,68055e2f-e95f-4611-b85c-5d9493e1d240,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
bc37873f-a87c-4cef-ae31-9fb633f21cd4,PTB237,10.2,752,NA,2018-05-15,3579d572-ce20-476e-bc7c-a6a399726ef6,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
ff7fb572-d4b6-4b5e-bc90-94e28b32108d,PTB267,10.2,752,sr3,2019-02-04,25b4842b-a4dd-4f54-9fe9-254b03495dcc,karina,yes,yes,NA,yes,1963-04-18,female,NA,never,NA,less,yes,never,NA,NA,yes,less,less,easy,sr3
ff7fb572-d4b6-4b5e-bc90-94e28b32108d,PTB267,10.2,752,NA,2018-05-15,88a311e1-df57-45fe-b22e-7d7500b3e3b5,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
d53c4bb3-3cfc-4633-b144-83127d1f1246,PTB253,10.2,752,sr3,2019-02-04,52980f65-df94-43d1-bc50-989e61d42407,xiomara,yes,yes,NA,yes,1968-10-27,female,NA,yes,equal,equal,no,never,NA,NA,no,same,same,difficult,sr3
6dbeea4a-b239-46ea-aeff-e0aaad1593af,PTB254B,10.2,752,NA,2019-02-06,8bd700a1-5e95-4ea4-ad83-8714039c8123,karina,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
6dbeea4a-b239-46ea-aeff-e0aaad1593af,PTB254B,10.2,752,NA,2019-02-04,448b0498-e476-46f9-8005-fbeea230a8a7,xiomara,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
8c6ac1e0-eb72-43d7-985f-d1df7bd9238c,PTB244B,10.2,752,NA,2019-02-06,191f7389-4cce-478f-a8b4-2c1509b84325,karina,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
8c6ac1e0-eb72-43d7-985f-d1df7bd9238c,PTB244B,10.2,752,NA,2019-02-04,a8829674-e1be-467d-a8da-b92fe471eabb,xiomara,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
8c6ac1e0-eb72-43d7-985f-d1df7bd9238c,PTB244B,10.2,752,sr1,2017-05-16,7bbf8567-0381-4fbd-b7bf-01badce4dbfe,madison,yes,yes,NA,yes,1961-12-24,female,1,never,NA,never,yes,never,NA,NA,no,less,less,easy,sr1
7a96ea85-d336-4304-b535-a39016c43918,PTB227,10.2,752,NA,2019-02-04,169fe3ab-993a-4dbc-a2d8-a4a765382afd,xiomara,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
7a96ea85-d336-4304-b535-a39016c43918,PTB227,10.2,752,NA,2018-05-15,b8d86ebf-6df6-4683-9786-24af273acef9,mollybarry,yes,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
7a96ea85-d336-4304-b535-a39016c43918,PTB227,10.2,752,sr1,2017-05-16,9ba5162b-8bd6-492f-81e5-4303e9db7dd4,madison,yes,yes,NA,yes,1937-01-28,male,1,never,NA,never,no,never,NA,NA,no,same,same,difficult,sr1
35edd875-df01-4442-9cd0-133eaec4c3a8,PTB241,10.2,752,sr3,2019-01-15,80122438-ecb7-472d-8f45-0248a727a504,liliana,yes,yes,NA,yes,1964-03-03,male,NA,yes,less,never,yes,never,NA,NA,yes,less,less,easy,sr3
35edd875-df01-4442-9cd0-133eaec4c3a8,PTB241,10.2,752,sr2,2018-05-15,5cb4b92c-da1c-46bd-afb1-4009a480ad53,mollybarry,yes,yes,NA,yes,1989-05-05,female,1,yes,less,never,yes,never,NA,NA,yes,same,same,easy,sr2
761fa021-fa32-4064-af88-baaec293538d,PTB239,10.2,752,NA,2019-02-04,b98bbc5d-f3c7-4c73-adc2-561dbbe69b8c,xiomara,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
761fa021-fa32-4064-af88-baaec293538d,PTB239,10.2,752,sr2,2018-05-15,1383ba75-2898-4cb6-9522-493ede178a9d,mollybarry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
ea5dd162-9cb8-41c0-814b-f91a6a561c21,PTB236,10.2,752,NA,2019-02-06,aff3a929-43f3-401f-8eda-3e1f685652ec,karina,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
ea5dd162-9cb8-41c0-814b-f91a6a561c21,PTB236,10.2,752,NA,2019-02-06,6625808a-0082-4a17-bd0e-d05df769524a,karina,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
914efdd7-7671-4f06-94d9-803b642caa3a,PUD451,11.1,399,NA,2018-06-07,ae792af0-703b-4de1-90a2-5846959b71ab,mollybarry,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
5e7f7a00-4501-4bde-b992-5551449edd85,PUD556,11.1,399,sr3,2019-01-30,8e683b7a-be86-4362-82fa-670b520b320a,karina,yes,yes,NA,yes,1956-11-01,female,NA,yes,equal,never,yes,never,NA,NA,yes,same,same,ok,sr3
341b126b-4aca-4c51-b110-7fff536b4644,PUD555,11.1,399,sr3,2019-01-30,16b562d1-cd20-46f4-9c15-2e56e668185d,karina,yes,yes,NA,yes,1958-07-09,female,NA,yes,equal,equal,no,never,NA,NA,yes,same,same,difficult,sr3
341b126b-4aca-4c51-b110-7fff536b4644,PUD555,11.1,399,sr1,2017-05-22,be714bcd-eae9-4a35-8d33-9d7aaf05c8fd,madison,yes,yes,NA,yes,1992-11-08,female,1,yes,less,never,yes,never,NA,NA,yes,less,same,easy,sr1
a6c024da-2f20-4e9b-9112-3e63f71e6f72,PUD554,11.1,399,sr3,2019-01-30,6f55d91d-6fdd-4ba3-a5a3-8d156e4344d1,karina,yes,yes,NA,yes,1991-05-09,male,NA,yes,less,less,yes,never,NA,NA,no,less,less,easy,sr3
a6c024da-2f20-4e9b-9112-3e63f71e6f72,PUD554,11.1,399,sr1,2017-05-22,244cf432-1b83-4039-a65b-317f82b02d7b,madison,yes,yes,NA,yes,1991-05-09,male,1,never,NA,never,yes,never,NA,NA,yes,less,less,easy,sr1
ed1f07fd-f709-4e90-8625-05854785cf0e,PUD548,11.1,399,sr3,2019-01-30,02ea2f3e-6571-4546-b571-0593d5035cf5,karina,yes,yes,NA,yes,1969-09-04,female,NA,yes,less,never,yes,never,NA,NA,yes,less,same,easy,sr3
3c985893-9476-4c15-8e0b-6959f568256b,PUD546B1,11.1,399,sr3,2019-01-30,99031f76-73d6-4f55-9cb8-ec7473602ee7,karina,yes,yes,NA,yes,1977-12-17,female,NA,never,NA,never,yes,never,NA,NA,yes,less,less,ok,sr3
3c985893-9476-4c15-8e0b-6959f568256b,PUD546B1,11.1,399,sr1,2017-05-22,5626b670-1281-437d-8cab-b54eaec02813,madison,yes,yes,NA,yes,1977-12-17,female,1,never,NA,never,yes,never,NA,NA,yes,less,less,difficult,sr1
d179f195-dda0-4c62-85aa-ec7490006f00,PUD544,11.1,399,sr3,2019-01-30,661b5ab2-07ae-4e94-8e37-58f474b2165c,karina,yes,yes,NA,yes,2000-11-26,male,NA,yes,equal,equal,yes,yes,appearance,NA,yes,same,same,easy,sr3
d179f195-dda0-4c62-85aa-ec7490006f00,PUD544,11.1,399,sr1,2017-05-22,049c7fe7-2e95-4ebb-8f9f-d883e48aa9c6,madison,yes,yes,NA,yes,1972-09-25,male,1,yes,equal,less,yes,never,NA,NA,no,less,less,difficult,sr1
2f5588e9-7ea9-4a01-bc10-38ea7013f3ae,PUD562A,11.1,399,NA,2019-01-30,cf9c57d7-13c1-4afc-b830-fd01b1859cc0,karina,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
2f5588e9-7ea9-4a01-bc10-38ea7013f3ae,PUD562A,11.1,399,sr1,2017-05-22,41253d54-71bd-456b-b410-5f78ebbbf2a7,madison,yes,yes,NA,yes,1973-06-11,female,1,never,NA,never,yes,never,NA,NA,yes,less,less,easy,sr1
0858a9d0-ae07-4268-8a7c-9ef9fa6280df,PUD577,11.1,399,sr3,2019-01-30,bc677f44-fada-4773-ab77-692e79e49a2c,xiomara,yes,yes,NA,yes,1957-12-24,female,NA,yes,less,never,yes,never,NA,NA,no,same,same,difficult,sr3
25c8ad12-b9c5-487c-b485-ea3a60e6239c,PUD565,11.1,399,sr3,2019-01-30,2d465806-b0b6-46ba-a96c-673952df72a2,xiomara,yes,yes,NA,yes,1981-10-10,female,NA,never,NA,never,yes,never,NA,NA,no,less,same,easy,sr3
20b13437-cd41-4d60-8b0f-64a3e7288e28,PUD567,11.1,399,sr1,2017-05-22,4a76fd70-36de-45d6-8b23-fb64d11bd814,madison,yes,yes,NA,yes,1987-06-03,female,1,never,NA,more,yes,never,NA,NA,yes,same,same,ok,sr1
0e51e193-c8b6-42b9-a547-1fd63186a6f2,PUD581,11.1,399,NA,2019-01-30,127e91e7-34b8-4846-8452-e102a965be10,xiomara,yes,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
76b24426-f91a-42e1-8f6a-14e151bad0a8,PUD576,11.1,399,NA,2019-02-06,a8c1edeb-7e43-4576-8e88-cb102c77f2f2,rosana,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
76b24426-f91a-42e1-8f6a-14e151bad0a8,PUD576,11.1,399,NA,2019-01-30,499feef0-2765-4753-b1fa-fc4da8755d35,xiomara,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
0ed320d9-8120-4329-8836-d8055a2e6027,PUD580,11.1,399,sr3,2019-01-30,5ac0d6b0-c986-462c-9dd3-289f81121688,xiomara,yes,yes,NA,yes,1990-08-23,female,NA,yes,equal,more,yes,yes,appearance,NA,yes,less,same,easy,sr3
149986f5-8bc4-477d-9055-ea441aa254ae,PUD546B2,11.1,399,sr3,2019-01-30,663411b5-e361-49ad-9a91-0f278b70b869,karina,yes,yes,NA,yes,1994-12-09,female,NA,yes,less,equal,yes,never,NA,NA,no,less,same,easy,sr3
b9e610a7-2036-4bea-a6f0-e71ec0039183,PUD547,11.1,399,sr3,2019-01-30,93afbbb1-bc97-4361-935d-3d1891733bac,karina,yes,yes,NA,yes,1996-05-10,female,NA,never,NA,equal,no,yes,appearance,NA,no,same,same,easy,sr3
b9e610a7-2036-4bea-a6f0-e71ec0039183,PUD547,11.1,399,sr1,2017-05-22,23654264-6469-44c9-9b06-e8d79ff13e1e,madison,yes,yes,NA,yes,1993-04-07,male,1,never,NA,less,yes,never,NA,NA,yes,less,less,easy,sr1
127b9be0-4e43-4494-8239-92e6c7cd2228,PUD572,11.1,399,sr3,2019-02-06,b11c4cec-7199-41fc-8775-1a996bed8d4e,rosana,yes,yes,NA,yes,1960-10-21,female,NA,yes,less,never,yes,never,NA,NA,yes,less,less,ok,sr3
127b9be0-4e43-4494-8239-92e6c7cd2228,PUD572,11.1,399,NA,2019-01-30,7df1ac32-62a2-4d28-b735-b2fde084a5ac,xiomara,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
127b9be0-4e43-4494-8239-92e6c7cd2228,PUD572,11.1,399,NA,2017-05-22,6c5e83b7-d315-4d83-adf2-47ed0188b5fa,madison,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
9c7f92cf-e36f-4e7f-b337-41e1cd4db599,PUD543A,11.1,399,NA,2019-02-06,d51cfdb9-8790-422f-bce6-fc45dea1a862,rosana,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
9c7f92cf-e36f-4e7f-b337-41e1cd4db599,PUD543A,11.1,399,NA,2019-01-30,813d7566-e372-45a4-ba87-80e11a43f80f,xiomara,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
9c7f92cf-e36f-4e7f-b337-41e1cd4db599,PUD543A,11.1,399,sr1,2017-05-22,12642eba-6862-43a0-afb0-4770a6fbe492,madison,yes,yes,NA,yes,1970-09-07,female,1,never,NA,never,yes,never,NA,NA,yes,less,less,difficult,sr1
1363757e-c63e-439f-aae0-a894f7dfb196,PUD543B,11.1,399,sr3,2019-02-06,de6b098c-18b1-4944-92be-d800c22d8150,rosana,yes,yes,NA,yes,1970-09-07,female,NA,yes,equal,never,yes,never,NA,NA,no,same,same,easy,sr3
1363757e-c63e-439f-aae0-a894f7dfb196,PUD543B,11.1,399,NA,2019-01-30,263925fa-0385-41d5-a5c2-64d1e4314401,xiomara,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
2a3612a7-0331-473b-9424-484a9e2d512c,PUD563,11.1,399,NA,2019-01-30,1e8d2b30-c8de-4da8-a3ba-3ff9adc50ff3,karina,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
9183f1c5-01d1-4b35-83bc-6d95169470c6,PUD504,11.1,431,sr1,2017-05-22,dc1e1fdf-0d3f-4f1e-911b-250c024fc0a6,madison,yes,yes,NA,yes,1999-01-19,male,1,yes,equal,never,yes,yes,other,Nos molestaba que se̱ores entraran a nuestra casa.,yes,more,less,easy,sr1
2ab41b94-b3c7-41e0-97d5-dbaabdf3f96e,PUD500A,11.1,431,NA,2017-05-22,bead0b97-859c-4071-b787-0fc8bae09453,madison,yes,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr1
f2268304-b4e6-4c8e-8a8e-4134783930ea,PUD523,11.1,431,sr2,2018-05-21,28895166-fe8f-4ad8-900b-06a23e78e17d,arnold,yes,yes,NA,yes,1997-09-24,male,1,yes,equal,less,yes,never,NA,NA,no,less,less,easy,sr2
fefb1251-7210-4518-9508-3f53e335216d,PUD539,11.1,431,sr2,2018-05-21,db28a8a8-6cbe-40b4-8dc4-83eebc002467,arnold,yes,yes,NA,yes,1987-11-22,female,1,yes,less,less,yes,never,NA,NA,no,less,less,ok,sr2
fefb1251-7210-4518-9508-3f53e335216d,PUD539,11.1,431,sr1,2017-05-22,fb3e8675-f5f4-494d-8b31-183803f5a702,madison,yes,yes,NA,yes,1990-04-29,female,1,never,NA,less,yes,never,NA,NA,yes,less,less,easy,sr1
587933f9-9def-43dc-a3a8-9c68238e82ec,PUD492,11.1,431,sr2,2018-05-21,1b100b80-9354-44b3-b777-9af7487db868,iquitos_gp,yes,yes,NA,yes,1985-10-08,male,NA,yes,equal,equal,no,never,NA,NA,no,same,more,easy,sr2
587933f9-9def-43dc-a3a8-9c68238e82ec,PUD492,11.1,431,sr1,2017-05-22,cc54e278-ad0c-466d-be47-ef8dcbadfce5,madison,yes,yes,NA,yes,1988-10-30,female,1,never,NA,more,yes,never,NA,NA,no,more,more,ok,sr1
c3364782-611b-4898-8043-e7fb12b5138c,PUD518,11.1,431,NA,2019-01-30,44c5ede5-417a-45de-b2da-2431aa900679,karina,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr3
c3364782-611b-4898-8043-e7fb12b5138c,PUD518,11.1,431,NA,2018-05-21,f4c72cd1-a3be-4187-ad62-2dd4468bada1,arnold,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
a57c2d13-c1b3-4f73-8753-1df6be66047e,PUD514,11.1,431,sr3,2019-01-30,1b9dc01d-32e3-4168-99b8-88a65ec76303,karina,yes,yes,NA,yes,1961-09-20,female,NA,yes,less,never,no,never,NA,NA,no,same,same,difficult,sr3
a57c2d13-c1b3-4f73-8753-1df6be66047e,PUD514,11.1,431,NA,2018-05-21,90ab3a57-3e30-487f-89f6-6b3770199178,arnold,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sr2
